"","city","Category","Sales_Dollars","Sales Volume","High School","Bachelor","Unemployment","Income","Population","White Population","Black Population","Indian Population","Asain Population","Hawaiian Population","Other Population","Multi Population"
"3008","Shenandoah","Amaretto",2214,252,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"3009","Shenandoah","Schnapps",27732,2149,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"3010","Shenandoah","Rum",104230,7501,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"3011","Shenandoah","Misc",79800,4487,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"3012","Shenandoah","Brandy",8538,649,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"3013","Shenandoah","Whisky",320190,19436,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"3014","Shenandoah","Tequila",57753,4093,83.3,22.1,2.2,29452,5030,4694,73,17,141,0,10,95
"3015","Sibley","Misc",17315,1022,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3016","Sibley","Brandy",5382,460,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3017","Sibley","Distilled Spirits",462,33,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3018","Sibley","Tequila",9387,473,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3019","Sibley","Amaretto",828,116,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3020","Sibley","Vodka",34161,3852,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3021","Sibley","Whisky",110545,8338,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3022","Sibley","Rum",29588,1916,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3023","Sibley","Schnapps",19220,1369,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3024","Sibley","Gin",6435,661,84.6,20.3,3,26414,2667,2493,6,0,21,0,111,36
"3025","Sigourney","Amaretto",583,78,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3026","Sigourney","Misc",9451,584,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3027","Sigourney","Brandy",3777,358,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3028","Sigourney","Tequila",4674,398,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3029","Sigourney","Whisky",48577,3773,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3030","Sigourney","Schnapps",11948,1049,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3031","Sigourney","Vodka",19376,2382,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3032","Sigourney","Distilled Spirits",312,15,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3033","Sigourney","Gin",1833,185,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3034","Sigourney","Rum",16339,1362,91.8,21.2,5.1,31995,2105,1984,1,7,34,7,29,43
"3035","Sioux Center","Misc",56836,3289,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3036","Sioux Center","Tequila",31820,1918,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3037","Sioux Center","Whisky",246690,17243,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3038","Sioux Center","Vodka",124714,11548,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3039","Sioux Center","Brandy",12248,879,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3040","Sioux Center","Gin",9627,850,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3041","Sioux Center","Rum",137058,9465,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3042","Sioux Center","Schnapps",35295,2737,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3043","Sioux Center","Distilled Spirits",3167,144,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3044","Sioux Center","Amaretto",4945,402,87.4,36.5,0.4,23226,7370,6662,41,29,59,0,509,70
"3045","Sioux City","Brandy",386661,20107,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3046","Sioux City","Misc",845599,47401,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3047","Sioux City","Gin",203947,14723,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3048","Sioux City","Whisky",3026140,184598,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3049","Sioux City","Distilled Spirits",39353,3244,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3050","Sioux City","Vodka",1788655,149493,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3051","Sioux City","Rum",1246540,87511,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3052","Sioux City","Schnapps",511272,33156,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3053","Sioux City","Amaretto",36187,3049,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3054","Sioux City","Tequila",700217,38155,83.8,20.9,5.5,26599,82666,69363,3119,1373,2612,133,3370,2696
"3055","Sioux Rapids","Amaretto",230,37,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3056","Sioux Rapids","Gin",1136,110,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3057","Sioux Rapids","Whisky",41094,3212,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3058","Sioux Rapids","Distilled Spirits",516,23,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3059","Sioux Rapids","Tequila",2194,126,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3060","Sioux Rapids","Brandy",2266,230,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3061","Sioux Rapids","Misc",5073,264,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3062","Sioux Rapids","Schnapps",5812,537,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3063","Sioux Rapids","Vodka",15166,1756,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3064","Sioux Rapids","Rum",10813,762,91.4,15.7,2,30129,729,721,2,0,0,0,2,4
"3065","Slater","Rum",6146,400,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3066","Slater","Amaretto",117,17,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3067","Slater","Vodka",13971,1391,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3068","Slater","Distilled Spirits",564,24,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3069","Slater","Tequila",551,25,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3070","Slater","Brandy",171,12,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3071","Slater","Schnapps",506,42,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3072","Slater","Misc",1833,88,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3073","Slater","Gin",104,6,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3074","Slater","Whisky",19447,1184,98.4,39.1,1,38707,1617,1603,0,7,0,0,0,7
"3075","Sloan","Rum",12146,789,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"3076","Sloan","Tequila",3862,155,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"3077","Sloan","Misc",2865,115,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"3078","Sloan","Vodka",18172,1734,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"3079","Sloan","Schnapps",2147,158,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"3080","Sloan","Brandy",2053,168,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"3081","Sloan","Whisky",29154,1786,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"3082","Sloan","Gin",672,44,96,25.3,3.2,31449,1192,1104,0,77,0,0,0,11
"3083","Solon","Brandy",2452,190,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3084","Solon","Distilled Spirits",2178,276,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3085","Solon","Whisky",68903,4286,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3086","Solon","Schnapps",5568,397,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3087","Solon","Amaretto",158,24,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3088","Solon","Misc",9032,484,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3089","Solon","Vodka",42022,3904,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3090","Solon","Gin",2737,186,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3091","Solon","Tequila",12096,908,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3092","Solon","Rum",28114,1746,98,43.8,3.5,40275,2399,2278,0,0,0,0,65,56
"3093","Spencer","Schnapps",52759,3956,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3094","Spencer","Distilled Spirits",16864,1687,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3095","Spencer","Brandy",35779,2903,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3096","Spencer","Amaretto",6718,712,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3097","Spencer","Gin",36639,2960,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3098","Spencer","Misc",124469,7804,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3099","Spencer","Tequila",57679,3811,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3100","Spencer","Vodka",305752,31635,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3101","Spencer","Rum",213144,16539,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3102","Spencer","Whisky",599154,45242,93.4,21.5,3.6,30011,11172,10617,47,4,0,0,192,312
"3103","Spirit Lake","Whisky",730796,50561,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3104","Spirit Lake","Misc",193517,11912,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3105","Spirit Lake","Gin",70165,5131,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3106","Spirit Lake","Rum",370199,26078,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3107","Spirit Lake","Vodka",510885,47269,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3108","Spirit Lake","Tequila",113339,8131,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3109","Spirit Lake","Brandy",29959,2145,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3110","Spirit Lake","Amaretto",6929,743,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3111","Spirit Lake","Schnapps",94133,6423,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3112","Spirit Lake","Distilled Spirits",19731,2211,95.5,29.2,2.9,31108,4992,4831,14,16,22,0,12,97
"3113","Springville","Vodka",4593,525,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"3114","Springville","Rum",2747,171,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"3115","Springville","Whisky",7076,568,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"3116","Springville","Distilled Spirits",268,12,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"3117","Springville","Brandy",128,9,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"3118","Springville","Misc",446,26,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"3119","Springville","Tequila",516,20,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"3120","Springville","Gin",116,7,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"3121","Springville","Schnapps",573,48,94.9,16.1,6.5,35781,1070,1070,0,0,0,0,0,0
"3122","Stanton","Whisky",491,24,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"3123","Stanton","Gin",8,1,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"3124","Stanton","Vodka",228,20,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"3125","Stanton","Brandy",12,1,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"3126","Stanton","Misc",38,0,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"3127","Stanton","Schnapps",45,2,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"3128","Stanton","Rum",264,19,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"3129","Stanton","Tequila",74,3,91.7,20,3.1,34236,685,681,0,0,0,0,0,4
"3130","Stanwood","Vodka",3424,306,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"3131","Stanwood","Brandy",232,13,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"3132","Stanwood","Misc",331,15,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"3133","Stanwood","Tequila",1742,74,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"3134","Stanwood","Amaretto",12,2,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"3135","Stanwood","Gin",23,2,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"3136","Stanwood","Rum",1904,124,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"3137","Stanwood","Schnapps",663,40,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"3138","Stanwood","Whisky",6926,385,89.9,15.1,3.3,28611,562,554,0,1,3,0,0,4
"3139","State Center","Whisky",22157,1657,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3140","State Center","Tequila",2020,131,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3141","State Center","Misc",2879,206,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3142","State Center","Schnapps",1676,148,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3143","State Center","Distilled Spirits",315,15,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3144","State Center","Brandy",1085,93,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3145","State Center","Rum",7577,654,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3146","State Center","Vodka",12834,1435,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3147","State Center","Amaretto",338,51,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3148","State Center","Gin",674,58,93.2,19.3,3.8,31375,1337,1271,0,4,4,0,58,0
"3149","Storm Lake","Distilled Spirits",4745,220,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3150","Storm Lake","Schnapps",54168,4102,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3151","Storm Lake","Amaretto",5600,649,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3152","Storm Lake","Misc",124911,7655,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3153","Storm Lake","Whisky",598877,41254,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3154","Storm Lake","Tequila",119398,6301,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3155","Storm Lake","Brandy",121982,5467,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3156","Storm Lake","Vodka",289423,27167,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3157","Storm Lake","Rum",232999,17301,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3158","Storm Lake","Gin",43111,3747,65.6,15.4,5.8,21889,10768,7195,544,0,1638,223,962,206
"3159","Story City","Gin",2742,242,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3160","Story City","Rum",23407,1783,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3161","Story City","Tequila",7167,421,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3162","Story City","Amaretto",328,40,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3163","Story City","Vodka",41281,4725,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3164","Story City","Whisky",69825,5359,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3165","Story City","Brandy",3020,231,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3166","Story City","Distilled Spirits",71,3,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3167","Story City","Schnapps",3520,292,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3168","Story City","Misc",5862,332,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145
"3169","Stratford","Misc",3722,204,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3170","Stratford","Whisky",16299,1229,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3171","Stratford","Gin",1123,113,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3172","Stratford","Rum",6961,512,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3173","Stratford","Amaretto",251,37,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3174","Stratford","Brandy",1509,152,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3175","Stratford","Vodka",8614,996,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3176","Stratford","Distilled Spirits",6,1,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3177","Stratford","Schnapps",2761,203,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3178","Stratford","Tequila",831,47,89.7,14.7,6.8,31250,645,641,0,0,4,0,0,0
"3179","Strawberry Point","Amaretto",224,26,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3180","Strawberry Point","Tequila",1699,116,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3181","Strawberry Point","Schnapps",5002,424,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3182","Strawberry Point","Brandy",1585,151,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3183","Strawberry Point","Misc",3482,235,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3184","Strawberry Point","Whisky",24871,1881,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3185","Strawberry Point","Distilled Spirits",387,16,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3186","Strawberry Point","Vodka",11975,1441,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3187","Strawberry Point","Rum",11995,893,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3188","Strawberry Point","Gin",989,112,90.8,11.1,4.6,31389,1357,1353,2,0,0,0,0,2
"3189","Stuart","Whisky",75565,5401,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3190","Stuart","Distilled Spirits",775,37,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3191","Stuart","Vodka",38345,3787,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3192","Stuart","Gin",2109,198,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3193","Stuart","Schnapps",5230,471,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3194","Stuart","Brandy",4361,368,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3195","Stuart","Misc",13013,799,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3196","Stuart","Amaretto",248,23,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3197","Stuart","Tequila",12504,933,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3198","Stuart","Rum",19175,1481,91.7,15.6,3.8,27108,1528,1521,2,0,0,0,0,5
"3199","Sully","Gin",66,5,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3200","Sully","Brandy",346,31,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3201","Sully","Distilled Spirits",75,3,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3202","Sully","Rum",3732,232,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3203","Sully","Misc",420,19,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3204","Sully","Schnapps",919,64,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3205","Sully","Whisky",5614,349,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3206","Sully","Vodka",2670,241,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3207","Sully","Amaretto",50,8,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3208","Sully","Tequila",511,17,93.9,15.3,1.9,30071,843,781,22,0,0,0,0,40
"3209","Sumner","Amaretto",401,39,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3210","Sumner","Schnapps",5844,527,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3211","Sumner","Whisky",38234,3003,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3212","Sumner","Misc",5774,350,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3213","Sumner","Gin",1044,87,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3214","Sumner","Brandy",3573,359,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3215","Sumner","Vodka",13866,1453,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3216","Sumner","Distilled Spirits",40,2,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3217","Sumner","Rum",19484,1480,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3218","Sumner","Tequila",2389,144,94.7,20.3,4.4,30045,2205,2178,0,17,0,0,0,10
"3219","Sutherland","Brandy",337,24,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3220","Sutherland","Amaretto",55,8,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3221","Sutherland","Tequila",1506,98,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3222","Sutherland","Schnapps",2285,151,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3223","Sutherland","Distilled Spirits",178,9,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3224","Sutherland","Misc",2064,118,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3225","Sutherland","Gin",517,59,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3226","Sutherland","Rum",7346,538,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3227","Sutherland","Vodka",7203,699,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3228","Sutherland","Whisky",19371,1561,92.6,12,2.6,27000,595,586,4,0,0,3,0,2
"3229","Swea City","Amaretto",214,11,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3230","Swea City","Brandy",2086,203,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3231","Swea City","Distilled Spirits",673,32,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3232","Swea City","Misc",3463,190,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3233","Swea City","Rum",8570,645,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3234","Swea City","Vodka",8881,943,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3235","Swea City","Whisky",19273,1548,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3236","Swea City","Gin",658,59,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3237","Swea City","Tequila",1302,71,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3238","Swea City","Schnapps",2134,160,88.2,14.9,1,24844,559,511,0,19,0,0,16,13
"3239","Swisher","Brandy",10043,280,99,38,2,46174,846,825,0,4,4,0,0,13
"3240","Swisher","Rum",19326,957,99,38,2,46174,846,825,0,4,4,0,0,13
"3241","Swisher","Whisky",137308,4466,99,38,2,46174,846,825,0,4,4,0,0,13
"3242","Swisher","Amaretto",175,17,99,38,2,46174,846,825,0,4,4,0,0,13
"3243","Swisher","Vodka",21941,1652,99,38,2,46174,846,825,0,4,4,0,0,13
"3244","Swisher","Tequila",3272,167,99,38,2,46174,846,825,0,4,4,0,0,13
"3245","Swisher","Schnapps",3067,232,99,38,2,46174,846,825,0,4,4,0,0,13
"3246","Swisher","Distilled Spirits",861,40,99,38,2,46174,846,825,0,4,4,0,0,13
"3247","Swisher","Misc",24968,1259,99,38,2,46174,846,825,0,4,4,0,0,13
"3248","Swisher","Gin",5689,258,99,38,2,46174,846,825,0,4,4,0,0,13
"3249","Tabor","Gin",94,2,88.3,20.1,2.5,33242,1230,1206,11,6,3,0,0,4
"3250","Tabor","Vodka",861,60,88.3,20.1,2.5,33242,1230,1206,11,6,3,0,0,4
"3251","Tabor","Whisky",2202,78,88.3,20.1,2.5,33242,1230,1206,11,6,3,0,0,4
"3252","Tabor","Tequila",294,16,88.3,20.1,2.5,33242,1230,1206,11,6,3,0,0,4
"3253","Tabor","Misc",140,4,88.3,20.1,2.5,33242,1230,1206,11,6,3,0,0,4
"3254","Tabor","Rum",875,42,88.3,20.1,2.5,33242,1230,1206,11,6,3,0,0,4
"3255","Tabor","Distilled Spirits",36,2,88.3,20.1,2.5,33242,1230,1206,11,6,3,0,0,4
"3256","Tabor","Brandy",9,0,88.3,20.1,2.5,33242,1230,1206,11,6,3,0,0,4
"3257","Tabor","Schnapps",77,6,88.3,20.1,2.5,33242,1230,1206,11,6,3,0,0,4
"3258","Templeton","Whisky",216,4,87.7,13.8,3.6,29821,384,383,1,0,0,0,0,0
"3259","Tiffin","Brandy",1270,76,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3260","Tiffin","Distilled Spirits",38,1,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3261","Tiffin","Misc",4198,171,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3262","Tiffin","Rum",9269,615,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3263","Tiffin","Tequila",3738,165,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3264","Tiffin","Vodka",23771,2083,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3265","Tiffin","Whisky",25040,1689,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3266","Tiffin","Amaretto",18,3,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3267","Tiffin","Schnapps",1119,86,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3268","Tiffin","Gin",803,60,96.7,30.5,1.5,41580,2530,2221,43,0,31,0,129,106
"3269","Tipton","Vodka",56194,5756,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0
"3270","Tipton","Brandy",6249,548,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0
"3271","Tipton","Schnapps",17810,1350,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0
"3272","Tipton","Distilled Spirits",1351,102,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0
"3273","Tipton","Misc",25401,1800,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0
"3274","Tipton","Tequila",8706,621,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0
"3275","Tipton","Amaretto",928,105,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0
"3276","Tipton","Whisky",134198,10299,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0
